,timestamp,turbine_id,sensor,rpm,kw,measurement,dF,site,fft.tracked.HSS1_28Hz.max,fft.tracked.HSS2_56Hz.max,fft.tracked.HSS3_84Hz.max,fft.tracked.HSS1_28Hz.sum,fft.tracked.HSS2_56Hz.sum,fft.tracked.HSS3_84Hz.sum,fft.tracked.random1_40Hz.max,fft.tracked.random2_80Hz.max,fft.tracked.F1011_101Hz.max
107,2016-01-20 23:40:02,T001,SENSOR 4,1681,1508,fft_400,0.5,Carland Cross RP,0.10760161,0.10760161,0.11955734,0.6515876,0.6635432,0.83092356,0.113579474,0.101623744,0.06575654
108,2016-01-21 03:27:02,T001,SENSOR 4,1686,1498,fft_4000,1.25,Carland Cross RP,0.13151307,0.101623744,0.06575654,0.44236216,0.3646499,0.29291546,0.089668006,0.06575654,0.06575654
109,2016-01-21 03:27:02,T001,SENSOR 4,1686,1498,fft_100,0.125,Carland Cross RP,0.20324749,0.17335814,0.20324749,3.5448754,2.9829557,4.142662,0.14346881,0.13151307,0.16738027
110,2016-01-21 03:27:02,T001,SENSOR 4,1686,1498,fft_400,0.5,Carland Cross RP,0.11955734,0.10760161,0.089668006,0.6396318,0.5738753,0.5499637,0.095645875,0.095645875,0.077712275
111,2016-01-21 04:26:00,T001,SENSOR 4,1678,1425,fft_4000,1.25,Carland Cross RP,0.16140242,0.089668006,0.071734406,0.44834006,0.38856134,0.32280484,0.089668006,0.071734406,0.08369014
112,2016-01-21 04:26:00,T001,SENSOR 4,1678,1425,fft_100,0.125,Carland Cross RP,0.13151307,0.16738027,0.20324749,3.2818491,3.6584547,3.8915915,0.23911469,0.22118108,0.15542455
113,2016-01-21 04:26:00,T001,SENSOR 4,1678,1425,fft_400,0.5,Carland Cross RP,0.14944668,0.095645875,0.10760161,0.8189678,0.67549896,0.60376465,0.10760161,0.10760161,0.089668006
114,2016-01-14 17:20:04,T001,SENSOR 6,1672,1645,fft_4000,1.25,Carland Cross RP,0.096309856,0.108348586,0.072232395,0.45145243,0.38523942,0.31300703,0.09029049,0.072232395,0.072232395
115,2016-01-14 17:20:04,T001,SENSOR 6,1672,1645,fft_100,0.125,Carland Cross RP,0.072232395,0.06621303,0.06621303,1.5770738,1.4687253,1.1617377,0.084271125,0.048154928,0.084271125
116,2016-01-14 17:20:04,T001,SENSOR 6,1672,1645,fft_400,0.5,Carland Cross RP,0.07825176,0.060193658,0.06621303,0.55980104,0.43941367,0.33106512,0.07825176,0.07825176,0.048154928
117,2016-01-14 18:29:01,T001,SENSOR 6,1676,1476,fft_4000,1.25,Carland Cross RP,0.09029049,0.072232395,0.072232395,0.3912588,0.33106515,0.31300703,0.09029049,0.072232395,0.09029049
118,2016-01-14 18:29:01,T001,SENSOR 6,1676,1476,fft_100,0.125,Carland Cross RP,0.072232395,0.060193658,0.048154928,1.2881442,1.2399894,0.8848468,0.06621303,0.048154928,0.048154928
119,2016-01-14 18:29:01,T001,SENSOR 6,1676,1476,fft_400,0.5,Carland Cross RP,0.06621303,0.072232395,0.060193658,0.49358797,0.41533625,0.3431039,0.084271125,0.048154928,0.06621303
120,2016-01-14 18:38:03,T001,SENSOR 6,1690,1462,fft_4000,1.25,Carland Cross RP,0.096309856,0.084271125,0.06621303,0.43339437,0.32504576,0.2829102,0.072232395,0.06621303,0.072232395
121,2016-01-14 18:38:03,T001,SENSOR 6,1690,1462,fft_100,0.125,Carland Cross RP,0.102329224,0.096309856,0.084271125,1.6252289,1.4747447,1.4205704,0.084271125,0.084271125,0.060193658
122,2016-01-14 18:38:03,T001,SENSOR 6,1690,1462,fft_400,0.5,Carland Cross RP,0.09029049,0.06621303,0.054174293,0.6380528,0.33708453,0.3671813,0.096309856,0.054174293,0.060193658
123,2016-01-15 17:50:05,T001,SENSOR 6,1673,1450,fft_4000,1.25,Carland Cross RP,0.096309856,0.084271125,0.06621303,0.427375,0.3551426,0.30698764,0.09029049,0.072232395,0.06621303
